date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,name,tr,atr20,entry_high,exit_low,cash,shares,units,stop_price,next_add_price,equity,action,execution_price,action_reason,strategy_return,strategy_net_value,running_peak,drawdown,buy_hold_equity,buy_hold_net_value
2025-11-14,688347,113.79,111.73,116.44,111.17,149995,1695936893.0,4.53,-3.97,-4.62,3.68,华虹公司,5.269999999999996,8.509122409479415,142.09,108.8,212022.75923795006,4700,4,59.98017036417429,65.67026990895641,737153.7592379501,,,,-0.028613681021058324,1.4743075184759002,870022.7592379501,-0.15271899337021888,1058205.4096428964,2.1164108192857927
2025-11-17,688347,112.49,113.1,115.0,111.2,121477,1380074562.0,3.4,1.23,1.37,2.98,华虹公司,3.799999999999997,8.273666289005444,142.09,108.8,212022.75923795006,4700,4,59.98017036417429,65.67026990895641,743592.7592379501,,,,0.008734948332429937,1.4871855184759002,870022.7592379501,-0.14531803755425843,1071180.8093673282,2.1423616187346566
2025-11-18,688347,113.1,116.98,120.36,112.5,233104,2747290624.0,6.95,3.43,3.88,5.72,华虹公司,7.859999999999999,8.252982974555172,142.09,108.8,212022.75923795006,4700,4,59.98017036417429,65.67026990895641,761828.7592379501,,,,0.02452417640361193,1.5236575184759003,870022.7592379501,-0.12435766633825385,1107928.6567620693,2.215857313524139
2025-11-19,688347,115.58,114.5,117.54,113.82,134565,1555762129.0,3.18,-2.12,-2.48,3.3,华虹公司,3.720000000000013,8.026333825827413,142.09,108.8,212022.75923795006,4700,4,59.98017036417429,65.67026990895641,750172.7592379501,,,,-0.01530002623116955,1.5003455184759003,870022.7592379501,-0.13775501701240112,1084440.3419324409,2.1688806838648818
2025-11-20,688347,117.8,112.91,118.64,112.77,145822,1675283322.0,5.13,-1.39,-1.59,3.58,华虹公司,5.8700000000000045,7.9185171345360414,142.09,108.8,212022.75923795006,4700,4,59.98017036417429,65.67026990895641,742699.7592379501,,,,-0.009961705364496698,1.4853995184759001,870022.7592379501,-0.14634444748493913,1069381.3013763486,2.1387626027526974
2025-11-21,688347,110.3,106.8,112.0,106.44,182542,1980961847.0,4.92,-5.41,-6.11,4.48,华虹公司,6.469999999999999,7.846091277809239,142.09,111.11,212022.75923795006,4700,4,59.98017036417429,65.67026990895641,713982.7592379501,,,,-0.03866569181261781,1.4279655184759001,870022.7592379501,-0.17935162999261645,1011512.9128243204,2.0230258256486406
2025-11-24,688347,108.0,104.14,108.5,100.68,256812,2661213985.0,7.32,-2.49,-2.66,6.3,华虹公司,7.819999999999993,7.844786713918777,142.09,106.44,718709.4091779501,0,0,,,718709.4091779501,全部卖出,107.94600000000001,跌破20日低点,0.006620117753326271,1.4374188183559002,870022.7592379501,-0.17391884114909228,986319.8009506061,1.9726396019012122
2025-11-25,688347,106.11,104.5,107.66,103.01,180904,1904197848.0,4.47,0.35,0.36,4.44,华虹公司,4.6499999999999915,7.685047378222837,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,989729.395038778,1.979458790077556
2025-11-26,688347,104.0,108.34,110.99,103.6,207992,2241976149.0,7.07,3.67,3.84,5.1,华虹公司,7.390000000000001,7.670295009311695,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1026098.3986459447,2.0521967972918893
2025-11-27,688347,110.0,106.52,113.5,106.06,213632,2355061248.0,6.87,-1.68,-1.82,5.24,华虹公司,7.439999999999998,7.65878025884611,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1008861.0063112979,2.017722012622596
2025-11-28,688347,106.59,108.5,110.69,105.4,145466,1571371061.0,4.97,1.86,1.98,3.57,华虹公司,5.289999999999992,7.540341245903804,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1027613.7737962431,2.0552275475924864
2025-12-01,688347,107.69,108.86,109.37,106.21,125555,1352287409.0,2.91,0.33,0.36,3.08,华虹公司,3.160000000000011,7.321324183608613,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1031023.367884415,2.06204673576883
2025-12-02,688347,108.0,106.18,108.0,105.58,95362,1013798891.0,2.22,-2.46,-2.68,2.34,华虹公司,3.280000000000001,7.119257974428182,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1005640.8341169134,2.011281668233827
2025-12-03,688347,106.03,105.44,108.86,105.0,108871,1158734028.0,3.64,-0.7,-0.74,2.67,华虹公司,3.8599999999999994,6.956295075706772,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,998632.2240467824,1.9972644480935646
2025-12-04,688347,105.34,111.84,112.08,104.6,244824,2682156276.0,7.09,6.07,6.4,6.0,华虹公司,7.480000000000004,6.982480321921434,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1059247.2300587266,2.118494460117453
2025-12-05,688347,110.56,109.48,111.25,106.06,184785,2008421760.0,4.64,-2.11,-2.36,4.53,华虹公司,5.780000000000001,6.922356305825362,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1036895.4465918222,2.073790893183644
2025-12-08,688347,110.0,114.81,116.89,109.22,223472,2543108159.0,7.01,4.87,5.33,5.48,华虹公司,7.670000000000002,6.959738490534093,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1087376.3812861445,2.174752762572289
2025-12-09,688347,113.0,112.82,114.56,111.36,159614,1802316142.0,2.79,-1.73,-1.99,3.91,华虹公司,3.450000000000003,6.784251566007389,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1068528.9028543055,2.137057805708611
2025-12-10,688347,111.28,111.6,112.62,105.67,190681,2079641233.0,6.16,-1.08,-1.22,4.68,华虹公司,7.1499999999999915,6.802538987707019,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1056974.1673332786,2.1139483346665573
2025-12-11,688347,112.0,107.06,112.4,106.7,135537,1472717537.0,5.11,-4.07,-4.54,3.32,华虹公司,5.700000000000003,6.747412038321667,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1013975.3974435558,2.0279507948871114
2025-12-12,688347,105.68,105.72,107.5,97.81,393549,4011386657.0,9.05,-1.25,-1.34,9.65,华虹公司,9.689999999999998,6.894541436405583,142.09,100.68,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1001284.1305598048,2.0025682611196096
2025-12-15,688347,102.0,100.5,104.6,100.28,190163,1939289108.0,4.09,-4.94,-5.22,4.66,华虹公司,5.439999999999998,6.821814364585304,142.09,97.81,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,951845.0162813128,1.9036900325626256
2025-12-16,688347,101.75,97.5,101.92,97.04,147000,1452538621.0,4.86,-2.99,-3.0,3.61,华虹公司,4.8799999999999955,6.724723646356038,142.09,97.81,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,923431.7322132138,1.8468634644264277
2025-12-17,688347,98.2,101.6,101.93,97.66,140781,1406158843.0,4.38,4.21,4.1,3.45,华虹公司,4.430000000000007,6.609987464038237,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,962263.2204396157,1.9245264408792313
2025-12-18,688347,100.9,99.88,103.5,99.73,103732,1051047803.0,3.71,-1.69,-1.72,2.54,华虹公司,3.769999999999996,6.467988090836324,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,945972.9375739056,1.891945875147811
2025-12-19,688347,101.0,100.09,102.89,99.08,99449,1001819803.0,3.81,0.21,0.21,2.44,华虹公司,3.8100000000000023,6.335088686294508,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,947961.8674586727,1.8959237349173454
2025-12-22,688347,101.1,104.58,106.57,101.1,182355,1895860652.0,5.47,4.49,4.49,4.47,华虹公司,6.47999999999999,6.342334251979782,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,990487.0826139273,1.9809741652278545
2025-12-23,688347,104.0,105.2,106.64,102.9,159953,1677298150.0,3.58,0.59,0.62,3.92,华虹公司,3.739999999999995,6.212217539380792,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,996359.1613213343,1.9927183226426686
2025-12-24,688347,107.58,110.1,110.49,106.41,236483,2569146551.0,3.88,4.66,4.9,5.8,华虹公司,5.289999999999992,6.166106662411752,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1042767.5252992292,2.0855350505984585
2025-12-25,688347,109.33,109.72,112.25,107.8,156714,1720083833.0,4.04,-0.35,-0.38,3.84,华虹公司,4.450000000000003,6.0803013292911645,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1039168.50931727,2.07833701863454
2025-12-26,688347,109.81,107.4,110.68,107.15,140236,1521173800.0,3.22,-2.11,-2.32,3.44,华虹公司,3.530000000000001,5.9527862628266055,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1017195.5696379403,2.0343911392758804
2025-12-29,688347,106.88,108.0,113.0,106.88,144851,1591105575.0,5.7,0.56,0.6,3.55,华虹公司,6.1200000000000045,5.961146949685275,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1022878.2264515599,2.04575645290312
2025-12-30,688347,108.66,109.9,112.66,107.06,215310,2366983348.0,5.19,1.76,1.9,5.28,华虹公司,5.599999999999994,5.9430896022010105,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1040873.306361356,2.081746612722712
2025-12-31,688347,110.02,107.87,111.32,106.0,158629,1714869752.0,4.84,-1.85,-2.03,3.89,华虹公司,5.319999999999993,5.911935122090959,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1021646.9841419423,2.043293968283885
2026-01-05,688347,112.6,116.49,117.92,111.7,312465,3592456400.0,5.77,7.99,8.62,7.66,华虹公司,10.049999999999997,6.118838365986411,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1103287.82036428,2.20657564072856
2026-01-06,688347,116.0,119.87,123.52,114.39,289596,3465902438.0,7.84,2.9,3.38,7.1,华虹公司,9.129999999999995,6.2693964476870905,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1135300.120414338,2.270600240828676
2026-01-07,688347,124.77,125.37,126.48,118.2,315765,3876935128.0,6.91,4.59,5.5,7.74,华虹公司,8.280000000000001,6.369926625302735,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1187391.1412058526,2.3747822824117053
2026-01-08,688347,123.4,126.3,133.33,123.4,261781,3368811695.0,7.92,0.74,0.93,6.42,华虹公司,9.930000000000007,6.547930294037599,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1196199.2592669632,2.3923985185339265
2026-01-09,688347,124.86,128.3,130.0,122.62,223562,2841571938.0,5.84,1.58,2.0,5.48,华虹公司,7.3799999999999955,6.589533779335718,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1215141.448645696,2.430282897291392
2026-01-12,688347,129.01,126.79,130.33,124.3,229434,2889853573.0,4.7,-1.18,-1.51,5.63,华虹公司,6.030000000000015,6.561557090368932,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1200840.0956647529,2.401680191329506
2026-01-13,688347,125.0,120.96,128.96,120.0,258694,3192055026.0,7.07,-4.6,-5.83,6.34,华虹公司,8.960000000000008,6.681479235850486,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1145623.6136257472,2.2912472272514943
2026-01-14,688347,121.66,125.78,129.66,121.66,262855,3311325452.0,6.61,3.98,4.82,6.45,华虹公司,8.700000000000003,6.782405274057962,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1191274.290028493,2.382548580056986
2026-01-15,688347,123.58,131.0,132.7,122.0,257961,3303838857.0,8.51,4.15,5.22,6.33,华虹公司,10.699999999999989,6.978285010355063,142.09,97.04,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1240713.404306985,2.48142680861397
2026-01-16,688347,133.89,140.0,142.0,130.33,354387,4812390990.0,8.91,6.87,9.0,8.69,华虹公司,11.669999999999987,7.212870759837308,142.09,97.66,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1325953.2565112815,2.651906513022563
2026-01-19,688347,139.48,135.08,139.48,134.19,199720,2721315432.0,3.78,-3.51,-4.92,4.9,华虹公司,5.810000000000002,7.142727221845442,142.0,99.08,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1279355.4706395995,2.558710941279199
2026-01-20,688347,135.0,133.21,136.6,129.63,175664,2335696083.0,5.16,-1.38,-1.87,4.31,华虹公司,6.969999999999999,7.134090860753171,142.0,99.08,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1261644.5235704845,2.523289047140969
2026-01-21,688347,131.0,139.52,141.82,130.81,210841,2911871694.0,8.27,4.74,6.31,5.17,华虹公司,11.009999999999991,7.327886317715511,142.0,101.1,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1321407.1310603858,2.6428142621207718
2026-01-22,688347,142.0,140.58,147.0,138.19,189852,2681267042.0,6.31,0.76,1.06,4.66,华虹公司,8.810000000000002,7.401992001829735,142.0,102.9,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1331446.491431114,2.662892982862228
2026-01-23,688347,139.04,139.76,140.12,134.04,171789,2357088430.0,4.32,-0.58,-0.82,4.21,华虹公司,6.5400000000000205,7.358892401738249,147.0,106.0,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1323680.1937858337,2.647360387571667
2026-01-26,688347,137.48,142.85,145.85,137.1,185298,2632884457.0,6.26,2.21,3.09,4.54,华虹公司,8.75,7.428447781651336,147.0,106.0,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1352945.8763759753,2.705891752751951
2026-01-27,688347,141.58,153.88,156.28,138.0,254849,3777934640.0,12.8,7.72,11.03,6.25,华虹公司,18.28,7.9710253925687695,147.0,106.0,718709.4091779501,0,0,,,718709.4091779501,,,,0.0,1.4374188183559002,870022.7592379501,-0.17391884114909228,1457412.0507996858,2.9148241015993714
2026-01-28,688347,154.0,163.0,166.5,154.0,309370,4939058545.0,8.12,5.93,9.12,7.59,华虹公司,12.620000000000005,8.203474122940332,156.28,106.0,657060.1199379502,400,1,138.13494921486244,158.0625126962844,722260.1199379502,首次买入,154.077,突破55日高点,0.00494039832324078,1.4445202398759003,870022.7592379501,-0.1698376711770445,1543788.4343667063,3.0875768687334126
2026-01-29,688347,160.62,154.52,162.0,153.75,220407,3474900808.0,5.06,-5.2,-8.48,5.41,华虹公司,9.25,8.255800416793315,166.5,106.0,592760.7119007502,800,2,144.29336175411933,164.80204706147018,716376.7119007502,加仓至2单位,160.70031,上涨0.5ATR加仓,-0.008145829839954932,1.4327534238015003,870022.7592379501,-0.17660003224717702,1463473.5514008803,2.9269471028017606
2026-01-30,688347,153.1,155.1,160.03,149.33,187155,2904735618.0,6.92,0.38,0.58,4.59,华虹公司,10.699999999999989,8.378010395953648,166.5,106.0,592760.7119007502,800,2,144.29336175411933,164.80204706147018,716840.7119007502,,,,0.0006477039137255947,1.4336814238015003,870022.7592379501,-0.17606671286550202,1468966.7863207127,2.9379335726414255
2026-02-02,688347,153.0,135.5,153.07,135.25,288178,4066918645.0,11.49,-12.64,-19.6,7.07,华虹公司,19.849999999999994,8.951609876155965,166.5,111.7,592760.7119007502,800,2,144.29336175411933,164.80204706147018,701160.7119007502,,,,-0.021873757641950098,1.4023214238015003,870022.7592379501,-0.1940892299014173,1283333.330409133,2.566666660818266
2026-02-03,688347,139.3,139.96,142.16,135.28,173734,2420216062.0,5.08,3.29,4.46,4.26,华虹公司,6.8799999999999955,8.848029382348166,166.5,114.39,704000.1923367502,0,0,,,704000.1923367502,全部卖出,139.23035000000002,2ATR动态止损,0.00404968559676222,1.4080003846735005,870022.7592379501,-0.19082554466347346,1325574.412723707,2.651148825447414
2026-02-04,688347,136.88,133.79,137.34,130.98,194808,2600598874.0,4.54,-4.41,-6.17,4.78,华虹公司,8.980000000000018,8.85462791323076,166.5,118.2,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1267137.7584903168,2.5342755169806335
2026-02-05,688347,130.87,130.99,132.79,128.01,136403,1770850017.0,3.57,-2.09,-2.8,3.35,华虹公司,5.780000000000001,8.700896517569221,166.5,120.0,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1240618.6933600912,2.4812373867201822
2026-02-06,688347,128.5,130.26,133.6,127.5,116750,1529129519.0,4.66,-0.56,-0.73,2.86,华虹公司,6.099999999999994,8.570851691690759,166.5,120.0,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1233704.7942368537,2.4674095884737075
2026-02-09,688347,135.0,135.88,136.66,132.1,141336,1901585573.0,3.5,4.31,5.62,3.47,华虹公司,6.400000000000006,8.46230910710622,166.5,120.0,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1286932.3463910923,2.5738646927821844
2026-02-10,688347,136.0,135.09,138.69,134.4,112069,1525733057.0,3.16,-0.58,-0.79,2.75,华虹公司,4.289999999999992,8.253693651750908,166.5,120.0,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1279450.181586493,2.558900363172986
2026-02-11,688347,134.9,131.46,135.47,131.18,119866,1587242615.0,3.18,-2.69,-3.63,2.94,华虹公司,4.289999999999992,8.05550896916336,166.5,121.66,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1245070.1078640935,2.490140215728187
2026-02-12,688347,133.0,129.5,134.24,128.87,127467,1667917459.0,4.08,-1.49,-1.96,3.13,华虹公司,5.3700000000000045,7.921233520705193,166.5,122.0,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1226506.7622729354,2.4530135245458706
2026-02-13,688347,128.55,131.79,137.13,128.01,171393,2285365234.0,7.04,1.77,2.29,4.2,华虹公司,9.120000000000005,7.981171844669933,166.5,127.5,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1248195.5691115842,2.4963911382231685
2026-02-24,688347,132.0,128.76,132.88,123.5,191155,2427772123.0,7.12,-2.3,-3.03,4.69,华虹公司,9.379999999999995,8.051113252436435,166.5,127.5,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1219498.1522028043,2.4389963044056087
2026-02-25,688347,130.94,131.8,134.31,129.0,163483,2158217739.0,4.12,2.36,3.04,4.01,华虹公司,5.550000000000011,7.926057589814614,166.5,123.5,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1248290.280058478,2.496580560116956
2026-02-26,688347,133.0,128.73,133.69,128.39,156009,2032419535.0,4.02,-2.33,-3.07,3.83,华虹公司,5.300000000000011,7.7947547103238835,166.5,123.5,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1219214.0193621232,2.4384280387242465
2026-02-27,688347,126.48,126.78,127.85,125.13,130830,1654990208.0,2.11,-1.51,-1.95,3.21,华虹公司,3.5999999999999943,7.585016974807688,166.5,123.5,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1200745.384717859,2.401490769435718
2026-03-02,688347,123.11,124.0,126.57,123.11,128209,1597450747.0,2.73,-2.19,-2.78,3.14,华虹公司,3.6700000000000017,7.389266126067304,166.5,123.5,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1174415.7414814208,2.348831482962842
2026-03-03,688347,124.5,115.3,125.16,114.71,169876,2011716115.0,8.43,-7.02,-8.7,4.17,华虹公司,10.450000000000003,7.542302819763939,166.5,123.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1092017.217683934,2.184034435367868
2026-03-04,688347,113.73,114.7,117.8,113.06,178168,2047264872.0,4.11,-0.52,-0.6,4.37,华虹公司,4.739999999999995,7.402187678775742,166.5,114.71,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1086334.5608703142,2.1726691217406287
2026-03-05,688347,117.35,116.18,118.8,114.98,132083,1545985480.0,3.33,1.29,1.48,3.24,华虹公司,4.099999999999994,7.237078294836954,166.5,113.06,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1100351.7810105765,2.200703562021153
2026-03-06,688347,115.22,117.79,119.49,115.01,121858,1432179750.0,3.86,1.39,1.61,2.99,华虹公司,4.47999999999999,7.099224380095105,166.5,113.06,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1115600.2434604561,2.2312004869209123
2026-03-09,688347,112.4,114.71,115.3,110.11,139810,1580619266.0,4.41,-2.61,-3.08,3.43,华虹公司,7.680000000000007,7.1282631610903495,166.5,113.06,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1086429.2718172078,2.1728585436344154
2026-03-10,688347,118.05,118.46,119.21,115.43,144050,1692650864.0,3.3,3.27,3.75,3.53,华虹公司,4.5,6.996850003035831,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1121945.8769023314,2.2438917538046628
2026-03-11,688347,120.33,123.75,128.88,120.3,256449,3209874859.0,7.24,4.47,5.29,6.29,华虹公司,10.420000000000002,7.1680075028840395,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1172047.9678090792,2.3440959356181583
2026-03-12,688347,122.99,126.6,130.66,122.5,203030,2573654544.0,6.59,2.3,2.85,4.98,华虹公司,8.159999999999997,7.2176071277398375,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1199040.587673773,2.398081175347546
2026-03-13,688347,124.77,119.12,125.0,118.23,180310,2169666246.0,5.35,-5.91,-7.48,4.42,华虹公司,8.36999999999999,7.275226771352846,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1128196.7993973133,2.2563935987946264
2026-03-16,688347,118.8,133.65,139.33,116.5,379953,4903906613.0,19.17,12.2,14.53,9.32,华虹公司,22.830000000000013,8.052965432785204,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1265811.8052338057,2.5316236104676113
2026-03-17,688347,129.99,126.78,132.39,125.25,292166,3744731248.0,5.34,-5.14,-6.87,7.17,华虹公司,8.400000000000006,8.070317161145944,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1200745.384717859,2.401490769435718
2026-03-18,688347,129.0,127.6,129.78,123.0,221678,2801846486.0,5.35,0.65,0.82,5.44,华虹公司,6.780000000000001,8.005801303088646,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1208511.6823631395,2.417023364726279
2026-03-19,688347,123.0,120.9,123.9,119.53,206234,2496983246.0,3.42,-5.25,-6.7,5.06,华虹公司,8.069999999999993,8.009011237934212,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1145055.3479443854,2.290110695888771
