date,symbol,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,name,tr,atr20,entry_high,exit_low,cash,shares,units,stop_price,next_add_price,equity,action,execution_price,action_reason,strategy_return,strategy_net_value,running_peak,drawdown,buy_hold_equity,buy_hold_net_value
2026-03-20,688347,122.83,116.0,123.32,115.91,172399,2051821380.0,6.13,-4.05,-4.9,4.23,华虹公司,7.409999999999997,7.979060676037501,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1098646.9839664905,2.197293967932981
2026-03-23,688347,113.0,109.68,114.8,108.5,174169,1937780638.0,5.43,-5.45,-6.32,4.27,华虹公司,7.5,7.9551076422356255,166.5,110.11,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1038789.6655296953,2.0775793310593906
2026-03-24,688347,112.01,114.25,114.49,107.14,166980,1854401732.0,6.7,4.17,4.57,4.1,华虹公司,7.349999999999994,7.924852260123844,166.5,108.5,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1082072.5682600995,2.164145136520199
2026-03-25,688347,114.53,116.84,118.5,114.53,158258,1851082840.0,3.47,2.27,2.59,3.88,华虹公司,4.25,7.741109647117652,166.5,107.14,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1106602.7035055582,2.2132054070111162
2026-03-26,688347,116.4,111.58,116.84,110.86,134219,1520498765.0,5.12,-4.5,-5.26,3.29,华虹公司,5.980000000000004,7.65305416476177,166.5,107.14,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1056784.7454394915,2.113569490878983
2026-03-27,688347,109.03,112.59,114.75,107.91,124082,1378292830.0,6.13,0.91,1.01,3.04,华虹公司,6.840000000000003,7.612401456523681,166.5,107.14,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1066350.5510757514,2.1327011021515028
2026-03-30,688347,110.38,110.8,111.77,107.86,113525,1245524851.0,3.47,-1.59,-1.79,2.78,华虹公司,4.730000000000004,7.468281383697497,166.5,107.14,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1049397.2915817855,2.098794583163571
2026-03-31,688347,110.8,105.9,110.8,105.55,129831,1396713392.0,4.74,-4.42,-4.9,3.18,华虹公司,5.25,7.357367314512622,166.5,107.14,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1002988.9276038909,2.0059778552077816
2026-04-01,688347,110.0,113.95,114.55,108.5,182023,2031261911.0,5.71,7.6,8.05,4.46,华虹公司,8.649999999999991,7.421998948786991,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1079231.2398532894,2.158462479706579
2026-04-02,688347,112.01,108.99,113.0,108.02,104377,1150479578.0,4.37,-4.35,-4.96,2.56,华虹公司,5.930000000000007,7.3473990013476405,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1032254.6101940325,2.0645092203880653
2026-04-03,688347,110.06,107.41,110.87,107.2,78214,851590937.0,3.37,-1.45,-1.58,1.92,华虹公司,3.6700000000000017,7.163529051280259,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1017290.2805848338,2.0345805611696677
2026-04-07,688347,108.0,111.51,113.37,107.98,136334,1513582094.0,5.02,3.82,4.1,3.34,华虹公司,5.960000000000008,7.103352598716246,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1056121.768811236,2.1122435376224717
2026-04-08,688347,117.0,120.28,120.97,116.51,194827,2314319544.0,4.0,7.86,8.77,4.78,华虹公司,9.459999999999994,7.221184968780433,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1139183.2692369781,2.278366538473956
2026-04-09,688347,118.0,119.62,122.55,116.39,135090,1619234968.0,5.12,-0.55,-0.66,3.31,华虹公司,6.159999999999997,7.16812572034141,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1132932.3467419965,2.265864693483993
2026-04-10,688347,122.1,121.61,123.44,120.84,147403,1799148082.0,2.17,1.66,1.99,3.62,华虹公司,3.819999999999993,7.000719434324339,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1151779.8251738353,2.3035596503476707
2026-04-13,688347,120.36,119.02,124.0,118.9,141730,1713236735.0,4.19,-2.13,-2.59,3.48,华虹公司,5.099999999999994,6.905683462608122,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1127249.6899283766,2.254499379856753
2026-04-14,688347,121.89,122.57,124.85,121.05,153373,1889851048.0,3.19,2.98,3.55,3.76,华虹公司,5.829999999999998,6.851899289477716,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1160872.076075627,2.321744152151254
2026-04-15,688347,123.0,123.34,129.5,122.81,207490,2611945028.0,5.46,0.63,0.77,5.09,华虹公司,6.930000000000007,6.855804325003831,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1168164.8189864391,2.336329637972878
2026-04-16,688347,123.56,125.13,127.53,122.3,142880,1782442986.0,4.24,1.45,1.79,3.5,华虹公司,5.230000000000004,6.774514108753639,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1185118.0784804046,2.370236156960809
2026-04-17,688347,123.55,124.61,127.99,122.55,125434,1567159230.0,4.35,-0.42,-0.52,3.08,华虹公司,5.439999999999998,6.7077884033159565,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1180193.1092419343,2.3603862184838684
2026-04-20,688347,126.44,130.75,130.8,125.0,194211,2503205140.0,4.65,4.93,6.14,4.76,华虹公司,6.190000000000012,6.681898983150159,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1238345.6306346434,2.476691261269287
2026-04-21,688347,129.49,128.56,129.59,125.6,143888,1838265240.0,3.05,-1.67,-2.19,3.53,华虹公司,5.150000000000006,6.605304033992651,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1217603.9332649312,2.435207866529862
2026-04-22,688347,127.08,129.34,130.0,126.59,148907,1906551253.0,2.65,0.61,0.78,3.65,华虹公司,3.4099999999999966,6.445538832293018,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1224991.387122637,2.449982774245274
2026-04-23,688347,131.0,123.59,131.2,122.23,181946,2278915385.0,6.94,-4.45,-5.75,4.46,华虹公司,8.969999999999985,6.571761890678365,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1170532.5926587807,2.3410651853175617
2026-04-24,688347,123.18,138.8,141.8,120.36,447032,5964254338.0,17.35,12.31,15.21,10.96,华虹公司,21.440000000000012,7.315173796144448,166.5,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1314587.9428840422,2.6291758857680843
2026-04-27,688347,138.0,143.1,144.54,137.07,312971,4435652618.0,5.38,3.1,4.3,7.68,华虹公司,7.469999999999999,7.322915106337225,162.0,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1355313.650048317,2.710627300096634
2026-04-28,688347,141.42,138.08,143.68,137.18,206908,2902200486.0,4.54,-3.51,-5.02,5.07,华虹公司,6.5,7.281769351020364,160.03,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1307768.7547076985,2.6155375094153968
2026-04-29,688347,135.01,132.16,136.81,126.04,294620,3854433795.0,7.8,-4.29,-5.92,7.23,华虹公司,12.040000000000006,7.519680883469346,153.07,105.55,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1251699.8741466498,2.5033997482932997
2026-04-30,688347,133.0,141.0,142.0,130.0,367902,5016614590.0,9.08,6.69,8.84,9.02,华虹公司,12.0,7.743696839295879,144.54,107.2,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1335424.351200648,2.6708487024012957
2026-05-06,688347,145.01,152.0,158.65,145.0,381166,5792069740.0,9.68,7.8,11.0,9.35,华虹公司,17.650000000000006,8.239011997331085,144.54,107.2,704000.1923367502,0,0,,,704000.1923367502,,,,0.0,1.4080003846735005,870022.7592379501,-0.19082554466347346,1439606.3927836772,2.8792127855673546
2026-05-07,688347,154.7,165.92,169.98,149.88,348686,5574408187.0,13.22,9.16,13.92,8.55,华虹公司,20.099999999999994,8.83206139746453,158.65,107.2,642070.6790547502,400,1,138.2993260053378,158.89685599866553,708438.6790547502,首次买入,154.77734999999998,突破55日高点,0.00630466691105247,1.4168773581095004,870022.7592379501,-0.1857239692496444,1571444.030859656,3.142888061719312
2026-05-08,688347,160.46,158.96,162.0,153.87,314120,4959821976.0,4.9,-4.19,-6.96,7.7,华虹公司,12.049999999999983,8.992958327591303,169.98,107.98,593894.1614340502,700,2,142.87610720507095,164.95626069873228,705166.1614340502,加仓至2单位,160.54023,上涨0.5ATR加仓,-0.004619337872780349,1.4103323228681004,870022.7592379501,-0.1894853853573868,1505525.2118216667,3.0110504236433333
2026-05-11,688347,165.0,164.41,169.18,162.2,275012,4543361673.0,4.39,3.43,5.45,6.74,华虹公司,10.219999999999999,9.054310411211738,169.98,116.39,593894.1614340502,700,2,142.87610720507095,164.95626069873228,708981.1614340502,,,,0.005410072417884715,1.4179623228681004,870022.7592379501,-0.18510044259641634,1557142.6778787128,3.1142853557574255
2026-05-12,688347,163.76,160.66,165.59,158.0,237340,3818844693.0,4.62,-2.28,-3.75,5.82,华虹公司,7.590000000000003,8.98109489065115,169.98,116.39,593894.1614340502,700,2,142.87610720507095,164.95626069873228,706356.1614340502,,,,-0.0037024961208989016,1.4127123228681004,870022.7592379501,-0.18811760504662534,1521626.0727935892,3.0432521455871786
2026-05-13,688347,158.1,160.62,161.31,153.8,222080,3507223473.0,4.67,-0.02,-0.04,5.45,华虹公司,7.509999999999991,8.90754014611859,169.98,118.9,593894.1614340502,700,2,142.87610720507095,164.95626069873228,706328.1614340502,,,,-3.964005912138191e-05,1.4126563228681004,870022.7592379501,-0.18814978811276095,1521247.2290060145,3.0424944580120292
2026-05-14,688347,163.27,157.86,164.0,154.5,200540,3186987129.0,5.91,-1.72,-2.76,4.92,华虹公司,9.5,8.93716313881266,169.98,118.9,593894.1614340502,700,2,142.87610720507095,164.95626069873228,704396.1614340502,,,,-0.00273527250573935,1.4087923228681003,870022.7592379501,-0.1903704196761148,1495107.0076633638,2.990214015326728
2026-05-15,688347,162.0,150.09,168.66,147.71,431421,6663024535.0,13.27,-4.92,-7.77,10.58,华虹公司,20.94999999999999,9.537804981872025,169.98,120.36,593894.1614340502,700,2,142.87610720507095,164.95626069873228,698957.1614340502,,,,-0.007721507154336282,1.3979143228681004,870022.7592379501,-0.19662198027294786,1421516.6019269875,2.843033203853975
2026-05-18,688347,148.91,147.8,154.17,146.18,248058,3709960224.0,5.32,-1.53,-2.29,6.08,华虹公司,7.989999999999981,9.460414732778423,169.98,120.36,593894.1614340502,700,2,142.87610720507095,164.95626069873228,697354.1614340502,,,,-0.0022934166619182905,1.3947083228681003,870022.7592379501,-0.19846446080920888,1399827.7950883387,2.7996555901766773
2026-05-19,688347,146.5,149.74,150.5,140.0,265914,3851630743.0,7.1,1.31,1.94,6.52,华虹公司,10.5,9.512393996139501,169.98,120.36,593894.1614340502,700,2,142.87610720507095,164.95626069873228,698712.1614340502,,,,0.0019473605738686839,1.3974243228681005,870022.7592379501,-0.19690358210163406,1418201.7187857095,2.836403437571419
2026-05-20,688347,148.2,177.8,178.8,147.5,544144,9023039898.0,20.9,18.74,28.06,13.35,华虹公司,31.30000000000001,10.601774296332527,169.98,120.36,593894.1614340502,700,2,142.87610720507095,164.95626069873228,718354.1614340502,,,,0.028111719079980446,1.4367083228681004,870022.7592379501,-0.17432716120753655,1683960.6357693276,3.367921271538655
2026-05-21,688347,177.72,169.0,185.0,166.96,431729,7604886909.0,10.15,-4.95,-8.8,10.59,华虹公司,18.039999999999992,10.9736855815159,178.8,120.36,540535.5006366502,1000,3,156.60531140733494,183.10974714816624,709535.5006366502,加仓至3单位,177.80885999999998,上涨0.5ATR加仓,-0.012276202005700454,1.4190710012733005,870022.7592379501,-0.18446328776717302,1600615.002502904,3.201230005005808
2026-05-22,688347,169.0,179.0,182.54,163.66,398938,6931875446.0,11.17,5.92,10.0,9.78,华虹公司,18.879999999999995,11.369001302440104,185.0,120.36,540535.5006366502,1000,3,156.60531140733494,183.10974714816624,719535.5006366502,,,,0.014093727503454279,1.4390710012733006,870022.7592379501,-0.17296933557590044,1695325.9493965672,3.3906518987931342
2026-05-25,688347,183.0,214.8,214.8,179.0,501922,9976682127.0,20.0,20.0,35.8,12.31,华虹公司,35.80000000000001,12.590551237318099,185.0,120.36,540535.5006366502,1000,3,156.60531140733494,183.10974714816624,755335.5006366502,,,,0.04975432062535323,1.5106710012733005,870022.7592379501,-0.13182098673114484,2034391.1392758805,4.068782278551761
2026-05-26,688347,214.8,222.42,228.88,209.99,525254,11400361219.0,8.79,3.55,7.62,12.88,华虹公司,18.889999999999986,12.905523675452192,214.8,120.36,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,764445.1261926503,加仓至4单位,214.9074,上涨0.5ATR加仓,0.01206036992610815,1.5288902523853005,870022.7592379501,-0.12135042666903895,2106560.8808088517,4.213121761617703
2026-05-27,688347,217.98,215.61,230.5,214.57,406616,8992329509.0,7.16,-3.06,-6.81,9.97,华虹公司,15.930000000000007,13.056747491679582,228.88,120.36,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,756273.1261926503,,,,-0.010690106745399719,1.5125462523853006,870022.7592379501,-0.1307432843997468,2042062.7259742673,4.084125451948535
2026-05-28,688347,217.7,249.65,258.0,217.7,436241,10546802605.0,18.69,15.79,34.04,10.7,华虹公司,42.389999999999986,14.523410117095603,230.5,126.04,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,797121.1261926503,,,,0.054012232598616094,1.5942422523853006,870022.7592379501,-0.08379278848883687,2364458.789200296,4.728917578400592
2026-05-29,688347,250.36,236.68,252.83,232.3,392213,9467822392.0,8.22,-5.2,-12.97,9.62,华虹公司,20.53,14.823739611240823,258.0,126.04,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,781557.1261926503,,,,-0.019525263461952824,1.5631142523853006,870022.7592379501,-0.10168197567933346,2241618.691079215,4.48323738215843
2026-06-01,688347,241.41,222.9,245.88,217.97,414451,9455904418.0,11.79,-5.82,-13.78,10.16,华虹公司,27.909999999999997,15.478052630678782,258.0,126.04,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,765021.1261926503,,,,-0.02115776242813494,1.5300422523853006,870022.7592379501,-0.1206883750228217,2111107.006259748,4.222214012519496
2026-06-02,688347,225.0,226.5,234.37,220.0,290079,6569373164.0,6.45,1.62,3.6,7.11,华虹公司,14.370000000000005,15.422649999144843,258.0,130.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,769341.1261926503,,,,0.00564690287900893,1.5386822523853005,870022.7592379501,-0.11572298767619194,2145202.947141466,4.290405894282932
2026-06-03,688347,226.3,233.24,246.33,221.58,310971,7338481576.0,10.93,2.98,6.74,7.63,华虹公司,24.75,15.8890174991876,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,777429.1261926503,,,,0.010512891777963551,1.5548582523853005,870022.7592379501,-0.1064266791438907,2209038.125347795,4.41807625069559
2026-06-04,688347,227.36,244.0,253.3,225.1,286959,6962694096.0,12.09,4.61,10.76,7.04,华虹公司,28.200000000000017,16.50456662422822,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,790341.1261926503,,,,0.016608587927795737,1.5806822523853006,870022.7592379501,-0.09158568807451961,2310947.1042053765,4.621894208410753
2026-06-05,688347,234.01,227.0,247.5,224.0,312402,7313810249.0,9.63,-6.97,-17.0,7.66,华虹公司,23.5,16.85433829301681,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,769941.1261926503,,,,-0.02581163920733054,1.5398822523853006,870022.7592379501,-0.11503335054471553,2149938.4944861494,4.299876988972299
2026-06-08,688347,207.66,213.8,222.5,207.66,237449,5157070554.0,6.54,-5.81,-13.2,5.82,华虹公司,19.340000000000003,16.97862137836597,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,754101.1261926503,,,,-0.02057300157263786,1.5082022523853005,870022.7592379501,-0.13323977081569127,2024920.0445865144,4.049840089173029
2026-06-09,688347,220.11,227.4,231.38,210.74,267099,5897664177.0,9.65,6.36,13.6,6.55,华虹公司,20.639999999999986,17.161690309447668,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,770421.1261926503,,,,0.021641659763057763,1.5408422523853005,870022.7592379501,-0.1144816408395345,2153726.932361896,4.307453864723792
2026-06-10,688347,226.03,221.81,238.5,220.0,240877,5488311886.0,8.14,-2.46,-5.59,5.91,华虹公司,18.5,17.228605793975284,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,763713.1261926503,,,,-0.008706926344491994,1.5274262523853006,870022.7592379501,-0.12219178396944008,2100783.5130483382,4.201567026096677
2026-06-11,688347,223.13,221.35,228.5,213.0,213937,4715220753.0,6.99,-0.21,-0.46,5.25,华虹公司,15.5,17.142175504276516,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,763161.1261926503,,,,-0.0007227844868293865,1.5263222523853006,870022.7592379501,-0.12282625013039838,2096426.8094912297,4.1928536189824595
2026-06-12,688347,235.35,218.37,238.88,218.18,350611,7914971959.0,9.35,-1.35,-2.98,8.6,华虹公司,20.69999999999999,17.320066729062688,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,759585.1261926503,,,,-0.00468577326237829,1.5191702523853006,870022.7592379501,-0.12693648743399744,2068202.9473169183,4.136405894633836
2026-06-15,688347,220.0,238.28,243.31,215.5,277267,6438826686.0,12.74,9.12,19.91,6.8,华虹公司,27.810000000000002,17.84456339260955,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,783477.1261926503,,,,0.0314540124288063,1.5669542523853006,870022.7592379501,-0.09947513685860909,2256772.442582201,4.513544885164403
2026-06-16,688347,238.28,238.5,244.22,232.6,220470,5271254077.0,4.88,0.09,0.22,5.41,华虹公司,11.620000000000005,17.533335222979073,258.0,140.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,783741.1261926503,,,,0.00033695942252065514,1.5674822523853005,870022.7592379501,-0.09917169652075952,2258856.0834138617,4.517712166827724
2026-06-17,688347,232.0,260.7,261.2,229.7,281703,6999109433.0,13.21,9.31,22.2,6.91,华虹公司,31.5,18.231668461830118,258.0,147.5,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,810381.1261926503,,,,0.033990815474256086,1.6207622523853007,870022.7592379501,-0.06855180788320947,2469114.3855177932,4.938228771035586
2026-06-18,688347,258.0,277.81,293.1,255.0,264871,7255897707.0,14.61,6.56,17.11,6.5,华虹公司,38.10000000000002,19.225085038738612,261.2,163.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,830913.1261926503,,,,0.02533622679055214,1.6618262523853007,870022.7592379501,-0.04495242524408882,2631164.815652851,5.262329631305702
2026-06-22,688347,280.02,280.0,285.97,264.53,256794,7087314404.0,7.72,0.79,2.19,6.3,华虹公司,21.440000000000055,19.335830786801683,293.1,163.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,833541.1261926503,,,,0.0031627855153062434,1.6670822523853006,870022.7592379501,-0.04193181460822237,2651906.513022563,5.303813026045126
2026-06-23,688347,278.0,292.08,302.0,272.4,252819,7322917425.0,10.57,4.31,12.08,6.2,华虹公司,29.600000000000023,19.849039247461597,293.1,179.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,848037.1261926503,,,,0.017390863563281123,1.6960742523853005,870022.7592379501,-0.025270181511753753,2766317.336870108,5.5326346737402154
2026-06-24,688347,285.5,316.01,326.76,284.0,284595,8803641181.0,14.64,8.19,23.93,6.98,华虹公司,42.75999999999999,20.994587285088514,302.0,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,876753.1261926503,,,,0.03386172505079288,1.7535062523853007,876753.1261926503,0.0,2992960.632786643,5.985921265573286
2026-06-25,688347,315.0,330.36,336.0,308.2,248068,8076831854.0,8.8,4.54,14.35,6.08,华虹公司,27.80000000000001,21.33485792083409,326.76,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,893973.1261926503,,,,0.0196406485309939,1.7879462523853007,893973.1261926503,0.0,3128870.84157905,6.2577416831581
2026-06-26,688347,320.0,323.0,337.96,310.8,222702,7197583824.0,8.22,-2.23,-7.36,5.46,华虹公司,27.159999999999968,21.626115024792384,336.0,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,885141.1261926503,,,,-0.009879491610239599,1.7702822523853006,893973.1261926503,-0.009879491610239599,3059163.584665314,6.118327169330628
2026-06-29,688347,321.98,339.14,346.3,320.0,230884,7710653410.0,8.14,5.0,16.14,5.66,华虹公司,26.30000000000001,21.859809273552766,337.96,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,904509.1261926503,,,,0.021881256476365074,1.8090182523853007,904509.1261926503,0.0,3212027.0529516856,6.424054105903371
2026-06-30,688347,335.0,336.3,347.8,329.19,194819,6615716544.0,5.49,-0.84,-2.84,4.78,华虹公司,18.610000000000014,21.697318809875128,346.3,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,901101.1261926503,,,,-0.0037677895129099026,1.8022022523853005,904509.1261926503,-0.0037677895129099026,3185129.1440338856,6.370258288067771
2026-07-01,688347,340.0,315.61,345.08,312.6,258701,8463271586.0,9.66,-6.15,-20.69,6.34,华虹公司,32.47999999999996,22.23645286938137,347.8,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,876273.1261926503,,,,-0.027552956353415925,1.7525462523853006,904509.1261926503,-0.031216932126327812,2989172.194910897,5.978344389821794
2026-07-02,688347,300.0,284.5,309.0,281.71,275899,8113561802.0,8.65,-9.86,-31.11,6.77,华虹公司,33.900000000000034,22.819630225912306,347.8,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,838941.1261926503,,,,-0.042603155208245536,1.6778822523853005,904509.1261926503,-0.0724901475300701,2694526.4391247113,5.389052878249423
2026-07-03,688347,288.0,285.0,300.54,280.01,212776,6154610464.0,7.22,0.18,0.5,5.22,华虹公司,20.53000000000003,22.70514871461669,347.8,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,839541.1261926503,,,,0.0007151872536312887,1.6790822523853006,904509.1261926503,-0.07182680430596622,2699261.9864693945,5.398523972938789
2026-07-06,688347,293.66,309.68,319.95,280.0,264724,7938697322.0,14.02,8.66,24.68,6.49,华虹公司,39.94999999999999,23.567391278885854,347.8,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,869157.1261926503,,,,0.03527641359787781,1.7383142523853006,904509.1261926503,-0.03908418276419956,2933008.603402955,5.8660172068059095
2026-07-07,688347,308.04,324.0,335.0,300.1,223255,7230045983.0,11.27,4.62,14.32,5.48,华虹公司,34.89999999999998,24.13402171494156,347.8,207.66,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,886341.1261926503,,,,0.019770878569764117,1.7726822523853005,904509.1261926503,-0.020086032825864963,3068634.6793546802,6.137269358709361
2026-07-08,688347,327.68,358.4,377.0,317.0,288283,10002153850.0,18.52,10.62,34.4,7.07,华虹公司,60.0,25.927320629194483,347.8,210.74,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,927621.1261926503,,,,0.04657349047687953,1.8552422523853005,927621.1261926503,0.0,3394440.3366688807,6.788880673337761
2026-07-09,688347,365.0,400.5,401.0,348.3,305752,11574905926.0,14.7,11.75,42.1,7.5,华虹公司,52.69999999999999,27.265954597734755,377.0,213.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,978141.1261926503,,,,0.05446189028418913,1.9562822523853005,978141.1261926503,0.0,3793173.423091202,7.586346846182404
2026-07-10,688347,393.03,369.87,407.98,368.0,306079,11872100141.0,9.98,-7.65,-30.63,7.51,华虹公司,39.98000000000002,27.90165686784802,401.0,213.0,497541.12619265023,1200,4,189.7262975253638,221.20267561865904,941385.1261926503,,,,-0.03757739963666629,1.8827702523853005,978141.1261926503,-0.03757739963666629,3503073.792755912,7.006147585511824
